zpid,price,price_sqft,bedrooms,bathrooms,livingArea,yearBuilt,rentZestimate,rentZestimate_sqft,MeanPricesnearbyHomes,MeanbathroomsnerabyHomes,MeanbedroomsnerabyHomes,MeanlivingAreanerabyHomes,SCHOOLSMeandistance,pageViewCount,favoriteCount,daysOnZillow,dia_semana,ADULTCOM,ANNUALDUES_FEE,WAITINGPERIOD,longitude,latitude,predictions,predictions_LASSO,predictions_ML,D_Safe_Conv_Location,D_Recently_Renovated,D_Ready_To_Move,D_Requires_Repairs,D_Special_Features,D_Not_Free_Litigation,D_More_Than_One_Unit,D_Investors,D_Airbnb,Diff_Prices,Diff_p,VPN,amount,profit_all,ht,Labels,model,task_main_id
459855181,2033000,2289.4144144144143,2.0,1.0,888,1958,5947,6.697072072072072,1873951.875,3.25,4.25,1640.75,1.3,448,7,32,0,0,0,0,-81.80248,24.55385,1084814.4560793373,1391045.973203989,1291488.31512452,0,0,0,0,1,0,0,0,0,641954.026796011,31.576686020462912,45605.65634997238,-524295.7610500503,-25.789265177080683,1,0,predictions_LASSO,fb65c8a5-7a16-4222-a8ba-86f2bfed94f2
104198543,27500000,1437.98368542146,9.0,10.0,19124,2025,6104,0.3191800878477306,2759884.25,7.0,7.5,6776.666666666667,5.95,5069,129,314,5,0,0,0,-80.99536,24.732777,14946469.259955522,26851193.12078566,13141496.579382246,0,0,0,0,0,0,0,0,0,648806.879214339,2.359297742597596,46809.639542665456,-529354.7552594758,-1.92492638276173,1,2,predictions_LASSO,fb65c8a5-7a16-4222-a8ba-86f2bfed94f2
45833379,5895000,2571.9895287958116,3.0,4.0,2292,1977,5638,2.4598603839441537,3770067.0,4.3,2.375,2344.125,21.4,266,3,378,4,0,0,0,-80.27253,25.330725,4981988.532239343,5245270.348880297,5210883.246653179,0,0,0,0,0,1,0,0,0,649729.6511197034,11.021707398128981,43236.033378366286,-532837.7714403673,-9.038808675833202,2,0,predictions_LASSO,fb65c8a5-7a16-4222-a8ba-86f2bfed94f2
343844778,3950000,1311.8565260710727,4.0,5.0,3011,2026,8099,2.6898040518100297,2887500.0,5.0,4.714285714285714,3012.4285714285716,10.55,89,3,3,1,0,0,0,-80.9341,24.772388,4627591.70869783,3263758.982807578,5162364.086134764,0,0,0,1,0,0,0,0,0,686241.017192422,17.37319030866891,62108.661640899,-550448.1887267329,-13.935397182955262,1,0,predictions_LASSO,fb65c8a5-7a16-4222-a8ba-86f2bfed94f2
306090167,3399000,1446.9987228607918,5.0,4.0,2349,1943,2552,1.0864197530864197,1170399.25,2.3125,2.875,1289.625,0.75,1009,42,48,5,0,0,0,-81.792496,24.553246,2566238.989794882,2710861.105340609,2705402.2962782173,0,0,0,0,0,0,0,0,0,688138.8946593911,20.245333764618746,19570.478393329333,-584002.9795586733,-17.181611637501423,1,0,predictions_LASSO,fb65c8a5-7a16-4222-a8ba-86f2bfed94f2
247338970,2950000,1033.9992989835262,4.0,4.0,2853,2025,7621,2.671223273746933,589750.0,2.6,3.2,2183.8,0.35,584,16,84,4,0,0,0,-80.5411,24.99648,2745390.948381949,2243495.1353976503,2683563.4615238504,1,0,0,0,0,0,1,1,1,706504.8646023497,23.949317444147447,58443.03128352775,-570826.9587413984,-19.350066398013503,1,0,predictions_LASSO,fb65c8a5-7a16-4222-a8ba-86f2bfed94f2
45809509,2799000,1317.7966101694915,2.0,3.0,2124,1996,0,0.0,695412.5,1.8125,2.0,1040.75,6.3,2054,80,41,5,0,0,0,-81.65759,24.575445,2967104.0991041837,2091033.3810742493,2678943.768436811,1,1,1,1,1,1,1,1,1,707966.6189257507,25.2935555171758,0.0,-615930.9584654032,-22.00539329994295,1,3,predictions_LASSO,fb65c8a5-7a16-4222-a8ba-86f2bfed94f2
45830964,3988999,1400.6316713483145,5.0,4.0,2848,2020,5805,2.0382724719101124,1301494.75,2.1875,3.0,1563.25,8.7,229,3,240,2,0,0,0,-80.37769,25.172865,3814548.4185025706,3262006.032449572,3671127.687476528,1,0,1,0,0,0,1,1,1,726992.9675504281,18.22494735021062,44516.70339861942,-599096.3542199079,-15.018714073879384,1,3,predictions_LASSO,fb65c8a5-7a16-4222-a8ba-86f2bfed94f2
45819487,4300000,1318.2096873083997,5.0,4.0,3262,1987,7483,2.2939914163090127,1552886.0,2.3333333333333335,3.6666666666666665,2363.6666666666665,5.4,786,28,125,5,0,0,0,-81.00534,24.733234,4322176.084141748,3558241.0046194945,4264976.311313945,1,1,1,1,1,0,1,1,1,741758.9953805055,17.250209194895476,57384.75306319882,-602291.7611836407,-14.006785143805597,1,3,predictions_LASSO,fb65c8a5-7a16-4222-a8ba-86f2bfed94f2
2076535125,3150000,1682.6923076923076,3.0,3.0,1872,1970,7203,3.84775641025641,1251373.875,2.0,2.2857142857142856,1426.3333333333333,0.4,393,6,196,4,0,0,0,-81.7869,24.554893,2101999.839328197,2401123.184225613,2369426.3284724937,1,1,1,0,1,0,0,0,0,748876.8157743872,23.773867167440866,55237.521891516924,-610094.6883050791,-19.368085343018386,1,0,predictions_LASSO,fb65c8a5-7a16-4222-a8ba-86f2bfed94f2
45804812,8499000,1738.747954173486,4.0,5.0,4888,1993,0,0.0,3799443.625,6.0,7.666666666666667,6491.0,3.6999999999999997,1608,52,97,5,0,0,0,-81.02916,24.721138,8034180.586515234,7738197.340218991,8768442.585207902,0,0,0,0,0,0,0,0,0,760802.659781009,8.951672664795964,0.0,-661898.3140094777,-7.787955218372487,1,2,predictions_LASSO,fb65c8a5-7a16-4222-a8ba-86f2bfed94f2
54143890,2300000,1464.035646085296,3.0,3.0,1571,2017,4232,2.6938255887969444,437841.625,1.25,1.5714285714285714,783.6,7.25,365,12,109,0,0,0,0,-80.43273,25.11107,2009983.3487552486,1535451.0114822784,1913009.3434976798,1,0,0,1,0,1,1,1,0,764548.9885177216,33.24126037033572,32453.86542342074,-640817.2209428523,-27.861618301863146,1,3,predictions_LASSO,fb65c8a5-7a16-4222-a8ba-86f2bfed94f2
449874404,5200000,1954.8872180451128,4.0,4.0,2660,1981,0,0.0,2055375.0,2.875,3.125,2156.25,8.85,2531,122,32,0,0,0,0,-81.55126,24.62972,4700438.33304059,4426667.32351407,3896460.461528849,1,0,1,1,0,0,1,1,1,773332.6764859296,14.871782240114031,0.0,-672799.4285427588,-12.938450548899208,1,3,predictions_LASSO,fb65c8a5-7a16-4222-a8ba-86f2bfed94f2
2053019617,3300000,2854.6712802768166,2.0,2.0,1156,1972,3943,3.410899653979239,2540887.5,2.125,2.125,1177.375,20.4,446,11,22,3,0,0,0,-80.27836,25.316416,2245002.341082793,2522984.6523957443,2304515.0994547107,1,1,1,1,1,1,1,1,0,777015.3476042557,23.545919624371383,30237.61610693478,-653325.1403355013,-19.79773152531822,2,3,predictions_LASSO,fb65c8a5-7a16-4222-a8ba-86f2bfed94f2
45827461,2300000,2963.917525773196,2.0,1.0,776,1945,0,0.0,1915721.875,2.9375,2.875,1972.375,2.0,619,10,34,5,0,0,0,-80.5169,25.0131,1131861.7797278021,1513485.0559073873,1372990.471452842,1,1,0,0,1,0,1,0,0,786514.9440926127,34.196301917070116,0.0,-684268.0013605731,-29.750782667851006,1,0,predictions_LASSO,fb65c8a5-7a16-4222-a8ba-86f2bfed94f2
338729467,4650000,1499.0328820116054,6.0,7.0,3102,2025,0,0.0,777837.5,2.0,2.75,1526.875,1.4500000000000002,1702,69,114,2,0,0,0,-81.065254,24.715832,3788465.606575961,3853876.0235535693,3095851.100602861,1,0,0,0,0,0,1,1,0,796123.9764464307,17.12094573003077,0.0,-692627.8595083947,-14.89522278512677,1,0,predictions_LASSO,fb65c8a5-7a16-4222-a8ba-86f2bfed94f2
45831740,4499000,1333.8274533056626,4.0,4.0,3373,2026,7900,2.3421286688407945,1585443.0,2.375,3.125,2280.0,7.25,518,20,4,0,0,0,0,-80.46224,25.070663,4324684.998407412,3700649.9462702675,4204150.212936391,1,0,0,0,0,1,1,0,0,798350.0537297325,17.745055650805345,60582.59377245364,-649127.601415527,-14.428264090142855,1,0,predictions_LASSO,fb65c8a5-7a16-4222-a8ba-86f2bfed94f2
459913527,3690000,1470.705460342766,3.0,3.0,2509,2021,6633,2.643682742128338,1490412.5,2.7,3.0,2781.4,5.0,436,19,110,6,0,0,0,-81.010056,24.729216,2826744.9271215894,2889254.6590908784,2724218.535060744,1,0,0,0,0,0,0,1,1,800745.3409091216,21.700415742794625,50866.37272059305,-658498.6670504909,-17.845492331991622,1,0,predictions_LASSO,fb65c8a5-7a16-4222-a8ba-86f2bfed94f2
45811221,3750000,2025.9319286871962,3.0,2.0,1851,1968,7513,4.058887088060508,1619420.0,2.25,2.5,1632.5,10.0,929,17,88,0,0,0,0,-81.50534,24.655563,2493249.414530893,2943859.130160992,2774079.6341171977,1,0,0,0,0,0,1,0,1,806140.869839008,21.497089862373546,57614.81354587903,-658131.4466005277,-17.550171909347405,1,0,predictions_LASSO,fb65c8a5-7a16-4222-a8ba-86f2bfed94f2
62725942,3350000,2180.9895833333335,3.0,3.0,1536,1998,3582,2.33203125,2216787.5,3.5,3.625,2398.285714285714,1.75,802,22,64,3,0,0,0,-80.51675,25.0066,2430924.282133028,2541940.6610834654,2455016.880106196,1,0,0,1,0,0,1,1,0,808059.3389165346,24.121174296015955,27469.22163201632,-682409.7086333728,-20.37043906368277,1,3,predictions_LASSO,fb65c8a5-7a16-4222-a8ba-86f2bfed94f2
45830731,3995000,1109.7222222222222,5.0,5.0,3600,2025,7124,1.978888888888889,828100.0,1.75,2.375,1103.25,8.3,607,16,42,4,0,0,0,-80.381676,25.168684,4069027.3244390963,3178950.554228926,3952332.383192517,1,0,0,0,0,0,1,1,0,816049.4457710739,20.426769606284704,54631.695953792376,-668989.24585549,-16.745663225419023,1,0,predictions_LASSO,fb65c8a5-7a16-4222-a8ba-86f2bfed94f2
45829323,7750000,1737.6681614349775,7.0,7.0,4460,1959,5879,1.3181614349775785,2094811.125,2.5,3.25,1664.3333333333333,7.3,6282,324,18,0,0,0,0,-80.43452,25.087143,14165685.084973173,6929722.9840052,9222066.276651265,1,0,1,0,0,0,0,0,0,820277.0159948003,10.58421956122323,45084.18592256393,-679827.8644735534,-8.771972444820044,1,2,predictions_LASSO,fb65c8a5-7a16-4222-a8ba-86f2bfed94f2
82093566,3399000,1960.2076124567475,4.0,3.0,1734,1958,7083,4.08477508650519,1763341.875,2.875,4.0,2224.375,0.6,780,20,171,1,0,0,0,-81.78671,24.55059,2525401.0828807736,2569678.6697371127,2687116.748879775,0,0,1,1,0,1,1,1,0,829321.3302628873,24.398980001850173,54317.279960796106,-680771.5973581149,-20.028584800179903,1,3,predictions_LASSO,fb65c8a5-7a16-4222-a8ba-86f2bfed94f2
45804816,9995000,2103.324915824916,4.0,5.0,4752,2002,0,0.0,4437989.625,3.9166666666666665,3.8333333333333335,3533.5,3.75,1454,47,90,5,0,0,0,-81.02773,24.71997,8158149.8734842,9157905.68029858,8293115.6379479645,0,0,0,0,0,0,1,0,0,837094.3197014201,8.375130762395399,0.0,-728272.0581402355,-7.286363763283997,1,2,predictions_LASSO,fb65c8a5-7a16-4222-a8ba-86f2bfed94f2
45809297,4200000,1708.7062652563059,4.0,4.0,2458,2025,0,0.0,1389231.875,2.4,3.2,2103.6,1.3333333333333333,2244,59,235,0,0,0,0,-81.74159,24.58613,2858803.4551337087,3351446.84710483,2726816.2908563395,1,1,1,1,0,1,1,1,1,848553.1528951698,20.203646497504042,0.0,-738241.2430187977,-17.577172452828517,1,3,predictions_LASSO,fb65c8a5-7a16-4222-a8ba-86f2bfed94f2
306090730,6200000,2066.6666666666665,5.0,6.0,3000,1977,7879,2.626333333333333,1024166.25,1.6666666666666667,2.6,1713.0,13.1,1986,117,23,2,0,0,0,-81.4551,24.66113,6831588.035468579,5337212.442473743,5339683.505891589,1,0,0,0,0,0,0,0,0,862787.5575262569,13.915928347197692,60421.5514345775,-705309.0114719104,-11.37595179793404,5,0,predictions_LASSO,fb65c8a5-7a16-4222-a8ba-86f2bfed94f2
45829057,5480000,2182.3974512146556,3.0,3.0,2511,1990,7712,3.0712863401035446,2278554.75,3.4,3.6,3628.0,7.300000000000001,1994,78,116,0,0,0,0,-80.43607,25.0839,4825564.332073296,4605594.227938796,4603789.142470777,1,0,0,0,0,0,0,0,0,874405.7720612036,15.956309709146051,59140.881414324365,-716377.3606325039,-13.072579573585838,1,0,predictions_LASSO,fb65c8a5-7a16-4222-a8ba-86f2bfed94f2
45833394,6295000,2650.5263157894738,3.0,4.0,2375,1978,5441,2.290947368421053,3689107.625,3.5714285714285716,2.75,2353.25,21.4,121,1,31,1,0,0,0,-80.271324,25.330564,5099070.1027595755,5416513.293060853,5534339.482849868,1,0,0,1,1,1,0,1,1,878486.7069391469,13.955309085609958,41725.30287543295,-732989.457880483,-11.643994565218158,2,3,predictions_LASSO,fb65c8a5-7a16-4222-a8ba-86f2bfed94f2
45820109,3000000,1879.6992481203008,2.0,2.0,1596,1985,4702,2.9461152882205512,1486983.0,2.7142857142857144,3.2857142857142856,1804.142857142857,11.3,284,1,64,3,0,0,0,-80.91833,24.767757,2145523.943959482,2120342.3223995985,2303054.0916239056,1,0,0,0,0,0,1,1,0,879657.6776004015,29.32192258668005,36058.14631874393,-738258.5697732914,-24.608618992443045,1,0,predictions_LASSO,fb65c8a5-7a16-4222-a8ba-86f2bfed94f2
45820016,4950000,1358.7702443041449,3.0,3.0,3643,1992,6525,1.7911062311281911,1460301.875,2.8,3.2,2230.4,11.4,1580,46,26,6,0,0,0,-80.91822,24.769499,4594571.145296434,4045344.4723502067,4608633.431657787,0,0,0,0,0,0,1,1,0,904655.5276497932,18.27586924545037,50038.15498294432,-749521.692818112,-15.14185238016388,1,0,predictions_LASSO,fb65c8a5-7a16-4222-a8ba-86f2bfed94f2
457946187,3750000,2025.9319286871962,3.0,2.0,1851,1968,7515,4.059967585089141,1619420.0,2.25,2.5,1632.5,10.0,532,10,107,2,0,0,0,-81.50534,24.655561,2408135.198478983,2842506.794184249,2663755.969157928,1,0,0,0,0,0,1,0,1,907493.2058157512,24.199818821753365,57630.15091139103,-746296.4758761601,-19.9012393566976,1,0,predictions_LASSO,fb65c8a5-7a16-4222-a8ba-86f2bfed94f2
45797380,4350000,1381.8297331639135,5.0,4.0,3148,1995,0,0.0,1727056.25,3.7,3.0,2266.4,2.1999999999999997,963,15,257,6,0,0,0,-81.80599,24.555992,2864180.3963672495,3431103.05052769,3221123.784443235,0,0,1,0,1,0,1,0,0,918896.94947231,21.124067803961147,0.0,-799440.3460409098,-18.377938989446204,1,0,predictions_LASSO,fb65c8a5-7a16-4222-a8ba-86f2bfed94f2
45810660,3999000,1907.9198473282443,3.0,3.0,2096,1968,0,0.0,1772712.5,2.375,2.875,1636.875,8.65,1259,43,1,3,0,0,0,-81.559364,24.638552,2856401.1164757544,3056746.921539168,2981721.9000907186,1,0,0,0,0,0,1,0,1,942253.078460832,23.56221751589978,0.0,-819760.178260924,-20.499129238832804,1,0,predictions_LASSO,fb65c8a5-7a16-4222-a8ba-86f2bfed94f2
458986887,5190000,2584.661354581673,2.0,3.0,2008,2021,6435,3.2046812749003983,3140629.125,2.4285714285714284,1.7142857142857142,1553.625,19.55,28,0,157,1,0,0,0,-80.293106,25.310705,3920781.6922302293,4237515.497679231,3982325.274364263,0,0,1,1,1,1,1,1,0,952484.5023207692,18.35230254953313,49347.973534903686,-791650.5368678916,-15.253382213254172,2,3,predictions_LASSO,fb65c8a5-7a16-4222-a8ba-86f2bfed94f2
326163073,5500000,1536.3128491620112,5.0,4.0,3580,2025,7135,1.9930167597765363,2138412.875,3.25,3.25,3251.25,3.75,945,24,87,1,0,0,0,-81.02871,24.722324,4008650.402237577,4536424.667039431,4470439.4611319145,0,0,0,0,0,0,0,0,0,963575.3329605692,17.519551508373986,54716.051464108445,-797273.5010776139,-14.4958818377748,1,0,predictions_LASSO,fb65c8a5-7a16-4222-a8ba-86f2bfed94f2
449864537,5000000,1738.5257301808067,3.0,3.0,2876,1995,6352,2.208623087621697,2012387.5,2.642857142857143,2.857142857142857,1978.142857142857,1.15,866,23,22,3,0,0,0,-80.53334,25.008389,3919763.050670641,4020999.205673667,4033358.9282028805,1,0,1,0,0,0,1,0,0,979000.7943263327,19.580015886526656,48711.47286615513,-815197.0864142932,-16.30394172828586,1,0,predictions_LASSO,fb65c8a5-7a16-4222-a8ba-86f2bfed94f2
45797949,3879000,1772.8519195612432,3.0,3.0,2188,1943,7076,3.23400365630713,1087825.0,2.0,2.0,1168.875,1.0,1343,41,76,5,0,0,0,-81.797,24.557768,2954587.3822887815,2864245.620349125,3082219.8027026234,0,0,1,1,0,1,1,1,1,1014754.379650875,26.16020571412413,54263.59918150406,-842138.6109101332,-21.71019878603076,1,3,predictions_LASSO,fb65c8a5-7a16-4222-a8ba-86f2bfed94f2
45797761,3600000,1875.0,4.0,3.0,1920,1997,6969,3.6296875,1580682.25,3.125,3.5,1861.75,2.3000000000000003,1554,23,41,5,0,0,0,-81.80574,24.553549,1943524.330450343,2574440.2036170186,2376971.1050402373,0,0,0,0,1,0,0,1,0,1025559.7963829814,28.487772121749483,53443.05012661133,-852154.7352582354,-23.670964868284315,1,0,predictions_LASSO,fb65c8a5-7a16-4222-a8ba-86f2bfed94f2
2070587879,5275000,2592.137592137592,2.0,3.0,2035,2021,6496,3.192137592137592,3130004.125,2.4285714285714284,1.7142857142857142,1550.25,19.55,49,1,104,5,0,0,0,-80.293106,25.310705,3748072.7686741096,4239290.287899281,3719556.828348735,1,0,1,1,1,1,0,1,1,1035709.7121007192,19.63430733840226,49815.76318302011,-863705.6271403605,-16.373566391286456,2,3,predictions_LASSO,fb65c8a5-7a16-4222-a8ba-86f2bfed94f2
45822987,3995000,995.266567015446,5.0,4.0,4014,1999,7834,1.9516691579471848,401600.0,2.0,2.0,1015.125,2.25,2150,106,28,4,0,0,0,-80.56027,24.966103,4834406.162724844,2945049.770594181,3595531.091502895,0,0,1,0,0,0,0,0,0,1049950.229405819,26.28160774482651,60076.46071055719,-868399.3540501447,-21.73715529537283,1,0,predictions_LASSO,fb65c8a5-7a16-4222-a8ba-86f2bfed94f2
2141800610,7695000,2536.255767963085,11.0,11.0,3034,1889,3661,1.2066578773895846,2778969.0,4.2,3.4285714285714284,1651.4285714285713,1.9666666666666668,2220,37,234,1,0,0,0,-81.80077,24.556175,7049447.627589526,6637565.654988426,8220729.551947223,1,0,1,0,1,0,1,1,0,1057434.3450115742,13.741836842255674,28075.047569740862,-898911.5944827639,-11.681762111536893,1,2,predictions_LASSO,fb65c8a5-7a16-4222-a8ba-86f2bfed94f2
45821510,4550000,3418.482344102179,3.0,2.0,1331,1959,4848,3.642374154770849,4378112.5,3.142857142857143,3.7142857142857144,2306.714285714286,13.95,289,9,238,4,0,0,0,-80.71117,24.864231,2900607.9541428946,3492485.996861286,3084796.623575685,1,1,0,0,0,0,0,0,1,1057514.003138714,23.24206600304866,37177.77400112092,-892153.8522298405,-19.607776972084405,1,0,predictions_LASSO,fb65c8a5-7a16-4222-a8ba-86f2bfed94f2
45831800,2980000,1935.064935064935,3.0,2.0,1540,1970,0,0.0,1060310.5,2.5,3.142857142857143,1653.142857142857,7.25,341,20,0,4,0,0,0,-80.463165,25.06966,1914399.6014726756,1918784.0805367783,2035825.9992531985,1,0,0,0,0,0,1,1,0,1061215.9194632217,35.611272465208785,0.0,-923257.8499330028,-30.981807044731642,1,0,predictions_LASSO,fb65c8a5-7a16-4222-a8ba-86f2bfed94f2
449403367,2650000,3414.9484536082473,2.0,1.0,776,1951,2353,3.0322164948453607,985345.875,2.375,2.375,1367.125,1.9500000000000002,325,5,129,1,0,0,0,-80.517365,25.012506,1508090.332780825,1580134.4361593802,1572264.42244834,1,0,0,0,0,0,0,0,0,1069865.5638406198,40.372285427947915,18044.41052488398,-917249.7326476763,-34.61319745840288,5,0,predictions_LASSO,fb65c8a5-7a16-4222-a8ba-86f2bfed94f2
82088960,2995000,1854.4891640866872,3.0,3.0,1615,1958,6680,4.136222910216718,994637.5,2.5625,3.375,1622.25,0.4,734,19,128,2,0,0,0,-81.783356,24.552359,1849314.9095368101,1916002.2640063239,2060003.8808388228,0,0,0,0,0,0,0,0,0,1078997.735993676,36.02663559244328,51226.80081012536,-900307.9297069042,-30.060364931783113,1,0,predictions_LASSO,fb65c8a5-7a16-4222-a8ba-86f2bfed94f2
82099759,4750000,1748.8954344624449,4.0,5.0,2716,1940,8838,3.2540500736377025,1423400.0,3.125,3.0,1287.0,1.8999999999999997,1328,38,16,2,0,0,0,-81.80096,24.558788,3847280.4192061033,3670324.914274619,4111093.9723785613,0,0,0,0,0,0,1,1,0,1079675.085725381,22.730001804744866,67775.818197588,-888485.4609328905,-18.70495707227138,1,0,predictions_LASSO,fb65c8a5-7a16-4222-a8ba-86f2bfed94f2
45806961,4900000,1299.0455991516437,5.0,4.0,3772,2006,8021,2.126458112407211,952677.625,2.6,2.8,2013.0,15.25,1013,40,104,5,0,0,0,-80.72979,24.855413,4702500.683562323,3815892.5510864733,4545028.859219848,1,0,0,0,0,0,1,1,0,1084107.4489135267,22.12464181456177,61510.50438593048,-897040.6022653204,-18.30695106663919,1,0,predictions_LASSO,fb65c8a5-7a16-4222-a8ba-86f2bfed94f2
45798300,3999000,1760.8982826948481,4.0,3.0,2271,2002,7954,3.502421840598855,1194326.25,2.8333333333333335,3.0,1560.0,2.1999999999999997,2402,88,111,5,0,0,0,-81.802376,24.55124,2846892.010697766,2906133.497229206,2472905.1548975054,1,0,0,0,0,0,1,1,0,1092866.502770794,27.328494692943085,60996.70264127802,-905046.3304296323,-22.631816214794505,1,0,predictions_LASSO,fb65c8a5-7a16-4222-a8ba-86f2bfed94f2
326163100,3290000,948.9472166137872,4.0,5.0,3467,2026,3157,0.910585520623017,523167.5,2.6,3.5,1617.5,2.35,557,11,45,1,0,0,0,-80.564186,24.966574,3638276.8231508164,2196362.4717551153,3967663.0744959833,0,0,1,0,1,0,0,0,0,1093637.5282448847,33.24126225668342,24210.031460713442,-933307.1259775145,-28.36799775007643,1,0,predictions_LASSO,fb65c8a5-7a16-4222-a8ba-86f2bfed94f2
45820134,4250000,2210.0884035361414,3.0,3.0,1923,1986,0,0.0,2129862.5,3.0714285714285716,3.5714285714285716,2317.5714285714284,11.35,518,8,298,0,0,0,0,-80.91746,24.766743,3014633.333036616,3156267.646362693,3183475.0858541033,1,0,0,1,0,0,1,1,1,1093732.353637307,25.734878909113107,0.0,-951547.1476644571,-22.389344650928404,1,3,predictions_LASSO,fb65c8a5-7a16-4222-a8ba-86f2bfed94f2
2062114027,4990000,2044.2441622285949,4.0,4.0,2441,2008,7562,3.0979106923392052,1533850.0,2.5625,2.375,1176.125,1.15,3298,87,22,3,0,0,0,-81.799736,24.55389,3009834.377684657,3892566.7862372957,3218323.2600249336,0,0,0,0,0,0,0,0,0,1097433.2137627045,21.99264957440289,57990.579000923346,-911273.9617228602,-18.26200324093908,1,0,predictions_LASSO,fb65c8a5-7a16-4222-a8ba-86f2bfed94f2
339836691,4350000,1796.7781908302354,3.0,4.0,2421,2025,4937,2.0392399834779016,1822534.375,2.3333333333333335,3.0,1283.6666666666667,0.75,1145,28,126,4,0,0,0,-81.79353,24.555841,2765064.0002211775,3214982.910933857,2642220.4379210738,1,0,1,1,1,1,1,1,1,1135017.0890661431,26.092346875083752,37860.28676640552,-959069.6524127404,-22.047578216384835,1,3,predictions_LASSO,fb65c8a5-7a16-4222-a8ba-86f2bfed94f2
54143210,7950000,3000.0,4.0,4.0,2650,1999,7962,3.0045283018867925,4712226.375,3.2142857142857144,3.142857142857143,2451.8571428571427,2.6666666666666665,6425,214,91,4,0,0,0,-81.81475,24.561323,6699231.087425121,6743213.221900737,5874600.800419858,1,0,0,0,0,0,1,1,0,1206786.778099263,15.179707900619661,61058.052103326074,-1004110.9578688643,-12.630326514073765,1,2,predictions_LASSO,fb65c8a5-7a16-4222-a8ba-86f2bfed94f2
452179936,11000000,901.7871782259386,18.0,21.0,12198,2019,3034,0.24872929988522707,1347600.375,3.4,3.0,2696.0,6.0,1110,34,275,2,0,0,0,-80.99556,24.733992,20418470.06798093,9773822.822677309,17543396.60875387,0,0,0,0,0,0,0,0,0,1226177.1773226913,11.147065248388104,23266.783481724608,-1049324.056659448,-9.539309605994982,5,2,predictions_LASSO,fb65c8a5-7a16-4222-a8ba-86f2bfed94f2
45800921,3950000,1439.5043731778426,3.0,4.0,2744,2024,7915,2.884475218658892,1121427.75,2.4285714285714284,3.0,1437.7142857142858,1.3,1357,53,119,4,0,0,0,-81.753685,24.566305,2973163.695844475,2707665.910912807,2478650.9390614834,1,0,0,0,0,1,1,1,0,1242334.089087193,31.451495926258048,60697.62401379376,-1035307.4394955124,-26.210314923937023,1,0,predictions_LASSO,fb65c8a5-7a16-4222-a8ba-86f2bfed94f2
45810720,3999999,1081.0808108108108,5.0,5.0,3700,2026,3856,1.0421621621621622,1090612.5,2.25,3.125,1665.125,8.75,356,9,39,0,0,0,0,-81.55122,24.635038,3236418.278276491,2750112.473403859,3254355.0708175376,1,1,0,1,0,0,1,1,1,1249886.526596141,31.24717097669627,29570.440707162183,-1065223.447608271,-26.630592847854984,1,3,predictions_LASSO,fb65c8a5-7a16-4222-a8ba-86f2bfed94f2
449851157,7500000,1827.9307823543747,4.0,3.0,4103,1996,7802,1.9015354618571776,4974115.875,5.5,6.428571428571429,4220.428571428572,1.4500000000000002,891,17,584,1,0,0,0,-80.55175,24.974981,9218166.053853802,6231241.737434939,9173179.74555174,1,1,1,1,0,0,1,1,1,1268758.2625650617,16.91677683420082,59831.06286236498,-1058946.3912848297,-14.119285217131065,1,2,predictions_LASSO,fb65c8a5-7a16-4222-a8ba-86f2bfed94f2
45827559,3500000,3078.2761653474054,2.0,1.0,1137,1970,2254,1.982409850483729,1420912.5,2.25,3.125,1344.125,7.25,213,7,535,1,0,0,0,-80.485405,25.04761,2709911.3866295815,2216561.290444677,2601244.9684276492,1,1,1,1,1,0,0,0,1,1283438.7095553228,36.66967741586637,17285.210932039306,-1103627.7691141013,-31.532221974688607,5,3,predictions_LASSO,fb65c8a5-7a16-4222-a8ba-86f2bfed94f2
45799130,3099000,2766.964285714286,2.0,3.0,1120,2018,6369,5.6866071428571425,1951231.875,2.5,2.857142857142857,1871.375,1.15,647,11,109,0,0,0,0,-81.797714,24.549828,1448958.9687115047,1798006.4923089277,1520322.4118183227,0,0,0,1,1,0,0,0,0,1300993.5076910723,41.98107478835341,48841.84047300725,-1095232.9713364774,-35.34149633225161,1,0,predictions_LASSO,fb65c8a5-7a16-4222-a8ba-86f2bfed94f2
45818341,3490000,1745.8729364682342,3.0,3.0,1999,1997,6103,3.0530265132566283,715824.375,1.875,1.875,1332.5,2.75,837,37,134,3,0,0,0,-81.04575,24.722948,2416367.7208007174,2146901.8033801834,2250949.985892887,1,0,0,0,0,0,0,0,0,1343098.1966198166,38.48418901489446,46801.97085990944,-1133393.9529143083,-32.47547143020941,1,0,predictions_LASSO,fb65c8a5-7a16-4222-a8ba-86f2bfed94f2
343850881,2788000,719.2982456140351,10.0,6.0,3876,1988,4569,1.1787925696594428,1093853.125,3.1666666666666665,3.6666666666666665,1487.5,0.7,130,1,343,4,0,0,0,-81.79229,24.55614,3925357.793380321,1430635.3177016412,3782822.6909750747,0,0,1,0,1,0,0,0,0,1357364.6822983588,48.685964214431806,35038.21151219502,-1154628.6149654258,-41.41422578785602,5,0,predictions_LASSO,fb65c8a5-7a16-4222-a8ba-86f2bfed94f2
